2025-03-06 03:29:57,011 INFO  [main] c.m.m.Launcher.main(76): ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 40.2.21, --fml.mcVersion, 1.18.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220404.173914]
2025-03-06 03:31:14,840 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `moon_knight_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,939 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `moon_knight_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,940 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,944 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,945 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,948 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,952 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_dark_knight_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,956 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_dark_knight_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,960 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_dark_knight_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,964 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_dark_knight_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,967 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_batman_dark_knight`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,970 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_bvs_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,972 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_bvs_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,975 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_bvs_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,976 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_bvs_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,977 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_superman_bvs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,979 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_modern_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,979 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_modern_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,980 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_modern_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,981 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_modern_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,983 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_thor_modern`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,986 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_new52_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,988 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_new52_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,990 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_new52_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,991 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_new52_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,992 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_robin_new52`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,993 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_first_appearance_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,993 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_first_appearance_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,998 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_first_appearance_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:14,999 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_first_appearance_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,000 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_batman_first_appearance`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,001 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_emh_v2_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,002 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_emh_v2_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,003 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_emh_v2_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,004 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_emh_v2_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,008 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_thor_emh_v2`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,010 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_heroes_reborn_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,012 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_heroes_reborn_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,013 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_heroes_reborn_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,013 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_heroes_reborn_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,014 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_thor_heroes_reborn`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,015 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `joker_btas_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,016 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `joker_btas_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,020 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `joker_btas_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,023 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `joker_btas_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,024 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_joker_btas`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,025 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_apokolips_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,026 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_apokolips_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,029 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_apokolips_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,031 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_apokolips_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,032 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_superman_apokolips`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,033 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_young_justice_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,035 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_young_justice_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,037 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_young_justice_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,041 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_young_justice_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,043 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_robin_young_justice`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,044 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_golden_age_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,045 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_golden_age_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,046 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_golden_age_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,047 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_golden_age_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,049 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_batman_golden_age`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,052 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_iwv1_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,053 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_iwv1_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,055 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_iwv1_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,056 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_iwv1_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,058 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_thor_iwv1`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,059 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_mos_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,061 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_mos_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,064 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_mos_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,065 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_mos_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,067 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_superman_mos`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,068 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_ih_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,069 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_ih_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 03:31:15,070 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_ih_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
